ENT,MUN,LOC50K,ID_VIV,COBERTURA,ESTRATO,UPM,FACTOR,CLAVIVP,ID_MII,MPER,MCONRES,MSEXO,MEDAD,MFECEMIM,MFECEMIA,MCAUSAEMIG,MCAUSAEMIG_V,MLUGORI_C,MPAIDES_C,MPAIRES,MFECRETM,MFECRETA,MCAUSARETO,MCAUSARETO_V,MCONRESACT,MPERLS,TAMLOC
19,026,0001,190260003710,2,19-026-0001-00,00141,47,01,19026000371001,01,1,1,15,99,9999,99,9999,999,999,9,,,,,,,5
19,026,0001,190260003861,2,19-026-0001-00,00149,43,01,19026000386101,01,1,3,54,06,2015,03,0301,019,221,3,01,2018,03,0301,1,02,5
19,026,0001,190260003861,2,19-026-0001-00,00149,43,01,19026000386102,02,1,1,56,04,2015,01,0101,019,221,3,01,2018,03,0301,1,01,5
19,026,0001,190260003940,2,19-026-0001-00,00153,43,01,19026000394001,01,1,1,34,09,2018,02,0102,019,221,1,,,,,,,5
19,026,0001,190260004023,2,19-026-0001-00,00157,50,01,19026000402301,01,1,1,16,01,2019,03,0301,999,999,9,,,,,,,5
19,026,0000,190260004292,2,19-026-0000-04,00014,2,01,19026000429201,01,1,1,39,04,2018,01,0101,019,221,3,10,2019,03,0301,1,01,2
19,026,0000,190260004386,2,19-026-0000-04,00017,4,01,19026000438601,01,1,3,999,99,9999,99,9999,999,999,9,,,,,,,2
19,026,0000,190260004393,2,19-026-0000-04,00017,4,01,19026000439301,01,1,3,40,03,2018,01,0101,019,221,1,,,,,,,2
19,026,0000,190260004466,2,19-026-0000-03,00001,3,01,19026000446601,01,1,3,27,11,2017,05,0501,019,423,2,,,,,,,2
19,026,0000,190260004482,2,19-026-0000-03,00001,3,01,19026000448201,02,1,1,26,11,2018,03,0301,019,214,2,,,,,,,2
19,026,0000,190260004540,2,19-026-0000-03,00003,3,01,19026000454001,01,1,1,23,09,2018,05,0501,019,439,3,01,2020,01,0101,1,03,2
19,026,0000,190260004778,2,19-026-0000-03,00012,2,01,19026000477801,01,1,3,999,99,9999,99,9999,019,999,9,,,,,,,1
19,027,0000,190270000184,1,19-027-0000-03,00067,1,01,19027000018401,01,1,1,55,04,2015,01,0101,019,221,9,,,,,,,1
19,027,0000,190270000295,1,19-027-0000-03,00097,1,01,19027000029501,01,1,1,44,03,2015,01,0101,019,221,1,,,,,,,1
19,027,0000,190270000310,1,19-027-0000-03,00103,1,01,19027000031001,01,1,1,30,04,2015,01,0101,019,221,3,01,2020,03,0301,1,01,1
19,027,0000,190270000699,1,19-027-0000-03,00206,1,02,19027000069901,01,1,3,34,07,2019,06,0601,019,221,1,,,,,,,1
19,028,0000,190280000059,1,19-028-0000-03,00027,1,01,19028000005901,01,1,3,64,04,2018,03,0301,019,221,1,,,,,,,1
19,028,0000,190280000067,1,19-028-0000-03,00031,1,01,19028000006701,01,1,3,34,08,2016,01,0101,019,221,1,,,,,,,1
19,028,0000,190280000067,1,19-028-0000-03,00031,1,01,19028000006702,02,1,3,12,08,2016,03,0301,019,221,1,,,,,,,1
19,028,0000,190280000196,1,19-028-0000-03,00065,1,01,19028000019601,01,1,3,29,10,2015,04,0401,019,313,2,,,,,,,1
19,028,0000,190280000217,1,19-028-0000-03,00068,1,01,19028000021701,01,1,1,35,06,2017,04,0401,019,221,1,,,,,,,1
19,029,0000,190290000003,2,19-029-0000-05,00001,3,01,19029000000301,01,1,1,16,01,2018,01,0101,019,221,1,,,,,,,2
19,029,0000,190290000004,2,19-029-0000-05,00001,3,01,19029000000401,01,1,3,39,04,2017,09,0402,019,221,1,,,,,,,2
19,029,0000,190290000005,2,19-029-0000-05,00001,3,01,19029000000501,01,1,1,48,01,2020,01,0101,019,221,1,,,,,,,2
19,029,0000,190290000009,2,19-029-0000-05,00001,3,01,19029000000901,01,1,1,45,09,2016,01,0101,019,221,1,,,,,,,2
19,029,0000,190290000014,2,19-029-0000-05,00002,2,01,19029000001401,01,1,1,62,05,2015,03,0301,019,221,3,08,2015,03,0301,1,01,2
19,029,0000,190290000015,2,19-029-0000-05,00002,2,01,19029000001501,01,1,1,60,02,2020,01,0101,019,221,1,,,,,,,2
19,029,0000,190290000033,2,19-029-0000-05,00007,2,01,19029000003301,01,1,1,38,09,2015,01,0101,019,221,1,,,,,,,2
19,029,0000,190290000041,2,19-029-0000-05,00009,2,01,19029000004101,01,1,1,999,99,9999,99,9999,999,999,9,,,,,,,2
19,029,0000,190290000063,2,19-029-0000-05,00014,2,01,19029000006301,01,1,3,15,02,2019,03,0301,019,221,1,,,,,,,2
19,029,0000,190290000063,2,19-029-0000-05,00014,2,01,19029000006302,02,1,1,48,02,2019,03,0301,019,221,1,,,,,,,2
19,029,0000,190290000115,2,19-029-0000-05,00025,3,01,19029000011501,01,1,3,37,02,2016,03,0301,019,221,1,,,,,,,2
19,029,0000,190290000117,2,19-029-0000-05,00025,3,01,19029000011701,01,1,3,18,99,9999,99,9999,999,999,9,,,,,,,2
19,029,0000,190290000131,2,19-029-0000-05,00028,2,01,19029000013101,01,1,1,45,05,2019,02,0102,019,221,3,11,2019,03,0301,1,01,2
19,029,0000,190290000150,2,19-029-0000-05,00032,2,02,19029000015001,01,1,3,14,08,2019,05,0501,019,221,1,,,,,,,2
19,029,0000,190290000153,2,19-029-0000-05,00032,2,01,19029000015301,01,1,1,22,06,2016,04,0401,019,221,1,,,,,,,2
19,029,0000,190290000155,2,19-029-0000-05,00032,2,01,19029000015501,01,1,1,30,03,2015,02,0102,019,221,3,12,2015,03,0301,1,01,2
19,029,0000,190290000197,2,19-029-0000-05,00042,2,01,19029000019701,01,1,1,24,08,2019,01,0101,019,221,1,,,,,,,2
19,029,0000,190290000248,2,19-029-0000-05,00056,2,01,19029000024801,01,1,3,25,08,2019,04,0401,019,221,1,,,,,,,2
19,029,0000,190290000308,2,19-029-0000-05,00066,2,01,19029000030801,01,1,3,21,12,2015,04,0401,019,221,1,,,,,,,2
19,029,0000,190290000372,2,19-029-0000-05,00083,3,01,19029000037201,01,1,1,46,03,2020,01,0101,019,221,1,,,,,,,2
19,029,0000,190290000380,2,19-029-0000-05,00085,2,01,19029000038001,01,1,1,33,02,2020,03,0301,019,221,1,,,,,,,2
19,029,0000,190290000382,2,19-029-0000-05,00085,2,01,19029000038201,01,1,1,26,07,2017,02,0102,019,221,1,,,,,,,2
19,029,0000,190290000433,2,19-029-0000-05,00095,2,01,19029000043301,01,1,1,24,01,2020,01,0101,019,221,3,03,2020,03,0301,1,01,2
19,029,0000,190290000469,2,19-029-0000-05,00100,2,01,19029000046901,01,1,3,38,06,2018,03,0301,019,221,1,,,,,,,2
19,029,0000,190290000469,2,19-029-0000-05,00100,2,01,19029000046902,02,1,3,18,06,2018,03,0301,019,221,1,,,,,,,2
19,029,0000,190290000469,2,19-029-0000-05,00100,2,01,19029000046903,03,1,3,3,06,2018,03,0301,019,221,1,,,,,,,2
19,029,0000,190290000483,2,19-029-0000-05,00103,3,01,19029000048301,01,1,1,17,01,2017,05,0501,019,221,1,,,,,,,2
19,029,0000,190290000488,2,19-029-0000-05,00104,2,01,19029000048801,01,1,1,30,02,2019,02,0102,019,221,1,,,,,,,2
19,029,0000,190290000507,2,19-029-0000-05,00109,2,01,19029000050701,01,1,1,55,03,2019,02,0102,019,221,3,11,2019,03,0301,1,02,2
19,029,0000,190290000507,2,19-029-0000-05,00109,2,01,19029000050702,02,1,1,22,06,2019,02,0102,019,221,3,11,2019,03,0301,1,07,2
19,029,0000,190290000508,2,19-029-0000-05,00109,2,01,19029000050801,01,1,1,41,03,2016,01,0101,019,221,1,,,,,,,2
19,029,0000,190290000515,2,19-029-0000-05,00111,3,01,19029000051501,01,1,3,36,03,2020,02,0102,019,221,1,,,,,,,2
19,029,0000,190290000533,2,19-029-0000-05,00113,2,01,19029000053301,01,1,1,28,01,2020,02,0102,019,221,9,,,,,,,2
19,029,0000,190290000534,2,19-029-0000-05,00113,2,01,19029000053401,01,1,1,62,02,2020,02,0102,019,221,1,,,,,,,2
19,029,0000,190290000539,2,19-029-0000-05,00114,2,02,19029000053901,01,1,1,53,02,2017,01,0101,019,221,3,10,2017,09,0403,1,01,2
19,029,0000,190290000552,2,19-029-0000-05,00115,2,01,19029000055201,01,1,1,50,01,2020,02,0102,019,221,1,,,,,,,2
19,029,0000,190290000566,2,19-029-0000-05,00117,2,01,19029000056601,01,1,1,38,04,2019,02,0102,019,221,3,12,2019,03,0301,1,04,2
19,029,0000,190290000628,2,19-029-0000-05,00124,2,01,19029000062801,01,1,1,9,08,2016,05,0501,019,221,1,,,,,,,2
19,029,0000,190290000679,2,19-029-0000-05,00134,2,01,19029000067901,01,1,1,32,11,2019,01,0101,019,221,1,,,,,,,2
19,029,0000,190290000682,2,19-029-0000-05,00134,2,01,19029000068201,01,1,1,17,01,2017,01,0101,019,221,1,,,,,,,2
19,029,0000,190290000682,2,19-029-0000-05,00134,2,01,19029000068202,02,1,1,17,06,2017,01,0101,019,221,1,,,,,,,2
19,029,0000,190290000682,2,19-029-0000-05,00134,2,01,19029000068203,03,1,3,20,05,2017,01,0101,019,221,1,,,,,,,2
19,029,0000,190290000731,2,19-029-0000-05,00140,2,01,19029000073101,01,1,3,26,99,9999,99,9999,999,999,9,,,,,,,2
19,029,0000,190290000937,2,19-029-0000-03,00012,2,01,19029000093701,01,1,1,19,08,2018,02,0102,019,221,1,,,,,,,1
19,029,0000,190290000997,2,19-029-0000-03,00018,2,02,19029000099701,02,1,1,24,02,2020,02,0102,019,221,1,,,,,,,1
19,029,0000,190290000997,2,19-029-0000-03,00018,2,02,19029000099702,03,1,1,20,02,2020,02,0102,019,221,1,,,,,,,1
19,029,0000,190290000997,2,19-029-0000-03,00018,2,02,19029000099703,01,1,1,28,02,2020,02,0102,019,221,1,,,,,,,1
19,029,0000,190290001023,2,19-029-0000-03,00029,2,02,19029000102301,01,1,1,12,07,2019,05,0501,019,221,3,03,2020,03,0301,1,04,1
19,029,0000,190290001041,2,19-029-0000-03,00029,2,01,19029000104101,01,1,1,36,06,2019,02,0102,019,221,3,12,2019,03,0301,1,01,1
19,029,0000,190290001045,2,19-029-0000-03,00032,2,02,19029000104501,02,1,1,29,09,2019,04,0401,019,402,2,,,,,,,1
19,029,0000,190290001045,2,19-029-0000-03,00032,2,02,19029000104502,01,1,3,24,09,2015,04,0401,019,221,1,,,,,,,1
19,030,0000,190300000143,1,19-030-0000-03,00028,1,01,19030000014301,01,1,1,33,06,2019,01,0101,019,221,3,99,9999,03,0301,1,01,1
19,030,0000,190300000297,1,19-030-0000-03,00055,1,01,19030000029701,01,1,1,53,03,2020,02,0102,019,221,1,,,,,,,1
19,030,0000,190300000322,1,19-030-0000-03,00064,1,02,19030000032201,01,1,3,60,05,9999,99,9999,999,999,9,,,,,,,1
19,030,0000,190300000570,1,19-030-0000-03,00121,1,01,19030000057001,01,1,1,19,10,2019,01,0101,019,221,1,,,,,,,1
19,030,0000,190300000792,1,19-030-0000-03,00140,1,02,19030000079201,01,1,1,30,10,2019,01,0101,019,221,1,,,,,,,1
19,030,0000,190300000972,1,19-030-0000-03,00159,1,01,19030000097201,01,1,1,27,08,2017,01,0101,019,221,1,,,,,,,1
19,031,0001,190310000064,2,19-031-0001-00,00004,25,01,19031000006401,01,1,1,999,99,9999,99,9999,999,999,9,,,,,,,5
19,031,0001,190310000078,2,19-031-0001-00,00004,25,01,19031000007801,01,1,1,57,99,9999,99,9999,999,999,9,,,,,,,5
19,031,0001,190310000276,2,19-031-0001-00,00012,24,01,19031000027601,01,1,1,19,05,2015,09,0809,019,221,1,,,,,,,5
19,031,0001,190310000552,2,19-031-0001-00,00025,26,01,19031000055201,01,1,3,58,12,2019,01,0101,019,221,1,,,,,,,5
19,031,0001,190310000576,2,19-031-0001-00,00026,24,01,19031000057601,01,1,3,20,08,2015,04,0401,019,221,1,,,,,,,5
19,031,0001,190310000592,2,19-031-0001-00,00026,24,01,19031000059201,01,1,1,33,03,2018,02,0102,019,221,1,,,,,,,5
19,031,0001,190310000844,2,19-031-0001-00,00037,26,01,19031000084401,01,1,3,36,02,2018,01,0101,019,221,1,,,,,,,5
19,031,0001,190310000854,2,19-031-0001-00,00037,26,01,19031000085401,01,1,3,42,05,2018,03,0301,019,221,1,,,,,,,5
19,031,0001,190310001009,2,19-031-0001-00,00041,23,01,19031000100901,01,1,3,35,08,2019,04,0401,019,419,2,,,,,,,5
19,031,0001,190310001017,2,19-031-0001-00,00042,23,01,19031000101701,01,1,3,19,99,9999,99,9999,999,999,9,,,,,,,5
19,031,0001,190310001239,2,19-031-0001-00,00047,23,01,19031000123901,01,1,1,26,04,2018,01,0101,019,221,1,,,,,,,5
19,031,0001,190310001365,2,19-031-0001-00,00050,23,01,19031000136501,01,1,3,32,10,2015,01,0101,019,221,1,,,,,,,5
19,031,0001,190310001365,2,19-031-0001-00,00050,23,01,19031000136502,02,1,3,8,10,2015,03,0301,019,221,1,,,,,,,5
19,031,0001,190310001365,2,19-031-0001-00,00050,23,01,19031000136503,03,1,3,7,10,2015,03,0301,019,221,1,,,,,,,5
19,031,0001,190310001572,2,19-031-0001-00,00056,23,01,19031000157201,01,1,1,999,99,9999,99,9999,999,999,9,,,,,,,5
19,031,0001,190310001644,2,19-031-0001-00,00061,25,01,19031000164401,01,1,1,12,06,2019,05,0501,019,221,1,,,,,,,5
19,031,0001,190310002082,2,19-031-0001-00,00075,23,01,19031000208201,01,1,1,45,11,2017,01,0101,019,221,3,10,2018,09,0101,1,01,5
19,031,0001,190310002409,2,19-031-0001-00,00089,23,01,19031000240901,01,1,1,42,04,2016,01,0101,028,221,3,10,2017,01,0101,1,01,5
19,031,0001,190310002760,2,19-031-0001-00,00102,23,01,19031000276001,01,1,1,24,06,2016,01,0101,019,221,3,07,2017,03,0301,1,01,5
19,031,0001,190310002760,2,19-031-0001-00,00102,23,01,19031000276002,03,1,3,4,06,2016,09,0301,019,221,3,07,2017,03,0301,9,,5
19,031,0001,190310002760,2,19-031-0001-00,00102,23,01,19031000276003,02,1,3,24,06,2016,01,0101,019,221,3,07,2017,03,0301,9,,5
19,031,0001,190310002854,2,19-031-0001-00,00103,23,01,19031000285401,01,1,1,16,02,2020,05,0501,019,221,1,,,,,,,5
19,031,0001,190310003020,2,19-031-0001-00,00109,23,01,19031000302001,01,1,1,36,12,2016,03,0301,019,221,1,,,,,,,5
19,031,0001,190310003102,2,19-031-0001-00,00112,28,01,19031000310201,01,1,3,60,10,2015,09,9999,019,221,2,,,,,,,5
19,031,0001,190310003410,2,19-031-0001-00,00127,23,01,19031000341001,02,1,1,12,07,2017,05,0501,019,221,1,,,,,,,5
19,031,0001,190310003410,2,19-031-0001-00,00127,23,01,19031000341002,01,1,1,31,11,2016,03,0301,019,221,1,,,,,,,5
19,031,0001,190310003452,2,19-031-0001-00,00128,23,01,19031000345201,01,1,3,14,03,2016,05,0501,019,221,3,04,2016,03,0301,3,,5
19,031,0045,190310003670,2,19-031-0045-00,00001,26,01,19031000367001,01,1,1,52,06,2017,01,0101,019,221,3,08,2017,01,0101,1,04,4
19,031,0045,190310003709,2,19-031-0045-00,00002,26,01,19031000370901,01,1,1,26,01,2020,02,0102,019,221,1,,,,,,,4
19,031,0045,190310004044,2,19-031-0045-00,00012,26,01,19031000404401,01,1,1,61,02,2020,02,0102,019,221,1,,,,,,,4
19,031,0045,190310004112,2,19-031-0045-00,00015,26,01,19031000411201,01,1,3,17,01,2020,04,0401,019,221,3,03,2020,03,0301,3,,4
19,031,0045,190310004149,2,19-031-0045-00,00017,26,01,19031000414901,01,1,3,26,12,2019,02,0102,019,221,1,,,,,,,4
19,031,0045,190310004202,2,19-031-0045-00,00017,26,01,19031000420201,01,1,3,13,07,2019,05,0501,019,221,1,,,,,,,4
19,031,0045,190310004324,2,19-031-0045-00,00022,26,01,19031000432401,01,1,3,19,08,2016,04,0401,019,221,1,,,,,,,4
19,031,0045,190310004352,2,19-031-0045-00,00024,26,01,19031000435201,01,1,3,25,99,2019,99,9999,999,999,9,,,,,,,4
19,031,0000,190310004456,2,19-031-0000-03,00005,12,01,19031000445601,01,1,1,20,99,9999,99,9999,999,999,9,,,,,,,1
19,031,0000,190310004466,2,19-031-0000-03,00005,12,05,19031000446601,01,1,3,22,01,2016,01,0101,019,221,1,,,,,,,1
19,031,0000,190310004509,2,19-031-0000-03,00008,12,01,19031000450901,01,1,1,53,11,2017,09,0402,999,999,9,,,,,,,1
19,031,0000,190310004592,2,19-031-0000-05,00001,11,01,19031000459201,01,1,1,63,08,2018,01,0101,019,221,9,,,,,,,2
19,031,0000,190310004611,2,19-031-0000-05,00002,12,01,19031000461101,01,1,1,22,99,9999,99,9999,999,999,9,,,,,,,2
19,031,0000,190310004614,2,19-031-0000-05,00003,11,05,19031000461401,01,1,1,39,04,2019,01,0101,019,999,9,,,,,,,2
19,031,0000,190310004713,2,19-031-0000-05,00005,12,01,19031000471301,01,1,3,39,09,2019,04,0401,019,221,1,,,,,,,2
19,031,0000,190310004896,2,19-031-0000-05,00012,12,01,19031000489601,01,1,1,43,05,2019,01,0101,019,221,1,,,,,,,2
19,031,0000,190310005079,2,19-031-0000-06,00003,7,01,19031000507901,01,1,1,24,05,2019,01,0101,019,221,1,,,,,,,3
19,031,0000,190310005117,2,19-031-0000-06,00004,9,01,19031000511701,02,1,1,2,03,2016,09,0303,019,221,1,,,,,,,3
19,031,0000,190310005117,2,19-031-0000-06,00004,9,01,19031000511702,03,1,3,40,03,2016,09,0303,019,221,1,,,,,,,3
19,031,0000,190310005117,2,19-031-0000-06,00004,9,01,19031000511703,01,1,3,21,03,2016,09,0402,019,221,1,,,,,,,3
19,031,0000,190310005464,2,19-031-0000-06,00026,7,01,19031000546401,01,1,3,37,12,2017,01,0101,019,415,2,,,,,,,3
19,031,0000,190310005867,2,19-031-0000-06,00044,7,01,19031000586701,01,1,1,32,10,2019,01,0101,019,221,3,10,2019,01,0101,1,01,3
19,031,0000,190310005905,2,19-031-0000-06,00045,8,01,19031000590501,01,1,3,37,06,2015,02,0102,999,221,1,,,,,,,3
19,031,0000,190310005905,2,19-031-0000-06,00045,8,01,19031000590502,02,1,3,12,06,2015,03,0301,019,221,1,,,,,,,3
19,031,0000,190310005905,2,19-031-0000-06,00045,8,01,19031000590503,03,1,3,7,06,2015,03,0301,019,221,1,,,,,,,3
19,031,0000,190310006060,2,19-031-0000-06,00050,8,01,19031000606001,01,1,1,51,12,2016,02,0102,019,221,1,,,,,,,3
19,031,0000,190310006185,2,19-031-0000-06,00053,8,01,19031000618501,01,1,1,24,01,2020,01,0101,019,221,1,,,,,,,3
19,031,0000,190310006606,2,19-031-0000-06,00060,7,01,19031000660601,01,1,1,45,01,2020,01,0101,019,221,1,,,,,,,3
19,031,0000,190310006720,2,19-031-0000-06,00063,7,01,19031000672001,01,1,1,39,08,2019,02,0102,019,221,3,09,2019,09,0809,1,01,3
19,031,0000,190310006740,2,19-031-0000-06,00063,7,01,19031000674001,01,1,1,29,04,2017,02,0102,019,221,3,11,2017,03,0301,1,01,3
19,031,0000,190310006779,2,19-031-0000-06,00064,8,01,19031000677901,01,1,1,26,08,2016,01,0101,019,221,1,,,,,,,3
19,031,0000,190310006787,2,19-031-0000-06,00064,8,01,19031000678701,01,1,1,23,04,2016,01,0101,019,221,1,,,,,,,3
19,031,0000,190310007075,2,19-031-0000-04,00001,6,01,19031000707501,01,1,1,27,06,2019,02,0102,019,221,1,,,,,,,2
19,031,0000,190310007095,2,19-031-0000-04,00001,6,01,19031000709501,01,1,3,37,05,2015,09,9999,019,213,3,05,2016,01,0101,3,,2
19,031,0000,190310007129,2,19-031-0000-04,00004,6,01,19031000712901,01,1,1,35,08,2019,02,0102,019,221,1,,,,,,,2
19,031,0000,190310007134,2,19-031-0000-04,00004,6,01,19031000713401,01,1,1,42,01,2020,02,0102,019,221,1,,,,,,,2
19,032,0000,190320000080,2,19-032-0000-05,00013,2,01,19032000008001,01,1,1,41,12,2019,01,0101,019,221,9,,,,,,,2
19,032,0000,190320000164,2,19-032-0000-05,00024,2,01,19032000016401,01,1,1,999,99,9999,99,9999,999,999,9,,,,,,,2
19,032,0000,190320000183,2,19-032-0000-05,00027,2,01,19032000018301,01,1,3,19,05,2018,04,0401,019,221,1,,,,,,,2
19,032,0000,190320000279,2,19-032-0000-05,00036,2,01,19032000027901,01,1,1,22,10,2016,04,0401,019,221,1,,,,,,,2
19,032,0000,190320000461,2,19-032-0000-05,00065,2,01,19032000046101,02,1,3,36,02,2020,01,0101,019,221,1,,,,,,,2
19,032,0000,190320000538,2,19-032-0000-05,00080,2,01,19032000053801,01,1,3,45,08,2015,01,0101,019,221,1,,,,,,,2
19,032,0000,190320000579,2,19-032-0000-05,00085,2,01,19032000057901,01,1,1,32,03,2015,01,0101,019,221,1,,,,,,,2
19,032,0000,190320000584,2,19-032-0000-05,00085,2,01,19032000058401,01,1,3,19,10,2016,04,0401,019,221,1,,,,,,,2
19,032,0000,190320000696,2,19-032-0000-05,00111,2,01,19032000069601,01,1,3,20,11,2019,04,0401,019,221,1,,,,,,,2
19,032,0000,190320000757,2,19-032-0000-05,00121,2,01,19032000075701,01,1,1,20,06,2015,04,0401,019,221,1,,,,,,,2
19,032,0000,190320000776,2,19-032-0000-05,00126,1,01,19032000077601,01,1,1,27,03,2015,01,0101,019,221,1,,,,,,,2
19,032,0000,190320000796,2,19-032-0000-05,00130,1,01,19032000079601,01,1,1,16,08,2018,01,0101,019,221,1,,,,,,,2
19,033,0001,190330000033,2,19-033-0001-00,00004,11,01,19033000003301,01,1,1,27,09,2019,02,0102,019,221,1,,,,,,,4
19,033,0001,190330000035,2,19-033-0001-00,00004,11,01,19033000003501,01,1,1,34,03,2017,02,0102,019,221,1,,,,,,,4
19,033,0001,190330000052,2,19-033-0001-00,00005,10,01,19033000005201,01,1,1,35,02,2020,02,0102,019,221,1,,,,,,,4
19,033,0001,190330000062,2,19-033-0001-00,00005,10,01,19033000006201,01,1,1,36,09,2015,01,0101,019,221,3,10,2015,03,0301,1,01,4
19,033,0001,190330000100,2,19-033-0001-00,00007,11,01,19033000010001,01,1,1,55,03,2018,01,0101,019,221,1,,,,,,,4
19,033,0001,190330000100,2,19-033-0001-00,00007,11,01,19033000010002,02,1,3,53,03,2018,01,0101,019,221,1,,,,,,,4
19,033,0001,190330000105,2,19-033-0001-00,00007,11,01,19033000010501,01,1,1,18,06,2015,01,0101,019,221,1,,,,,,,4
19,033,0001,190330000112,2,19-033-0001-00,00007,11,01,19033000011201,01,1,1,50,06,2016,02,0102,019,221,1,,,,,,,4
19,033,0001,190330000113,2,19-033-0001-00,00007,11,01,19033000011301,01,1,1,53,99,9999,99,9999,999,999,9,,,,,,,4
19,033,0001,190330000119,2,19-033-0001-00,00007,11,01,19033000011901,01,1,1,19,06,2017,03,0301,019,221,3,08,2018,09,0406,1,01,4
19,033,0001,190330000121,2,19-033-0001-00,00008,11,01,19033000012101,01,1,3,21,01,2018,04,0401,019,221,1,,,,,,,4
19,033,0001,190330000170,2,19-033-0001-00,00008,11,01,19033000017001,01,1,3,50,02,2017,03,0301,019,221,1,,,,,,,4
19,033,0001,190330000179,2,19-033-0001-00,00009,11,01,19033000017901,01,1,1,21,06,2018,01,0101,019,221,3,12,2018,02,0102,1,03,4
19,033,0001,190330000179,2,19-033-0001-00,00009,11,01,19033000017902,02,1,1,17,09,2018,05,0501,019,221,3,03,2019,05,0501,1,04,4
19,033,0001,190330000186,2,19-033-0001-00,00009,11,01,19033000018601,01,1,1,36,11,2016,02,0102,019,250,3,03,2017,03,0301,1,01,4
19,033,0001,190330000189,2,19-033-0001-00,00009,11,01,19033000018901,01,1,1,23,01,2020,02,0102,019,221,1,,,,,,,4
19,033,0001,190330000200,2,19-033-0001-00,00009,11,01,19033000020001,01,1,1,22,12,2019,01,0101,019,221,1,,,,,,,4
19,033,0001,190330000263,2,19-033-0001-00,00013,11,01,19033000026301,01,1,1,50,03,2020,02,0102,019,221,1,,,,,,,4
19,033,0001,190330000271,2,19-033-0001-00,00014,11,01,19033000027101,01,1,1,34,01,2020,02,0102,019,221,3,02,2020,03,0301,1,01,4
19,033,0001,190330000276,2,19-033-0001-00,00014,11,01,19033000027601,01,1,1,22,05,2019,03,0301,019,221,3,12,2019,03,0301,1,04,4
19,033,0001,190330000293,2,19-033-0001-00,00015,11,01,19033000029301,01,1,3,26,05,2018,04,0401,019,221,1,,,,,,,4
19,033,0001,190330000302,2,19-033-0001-00,00016,11,01,19033000030201,01,1,1,18,05,2019,05,0501,019,221,1,,,,,,,4
19,033,0001,190330000302,2,19-033-0001-00,00016,11,01,19033000030202,02,1,1,16,06,2019,05,0501,019,221,1,,,,,,,4
19,033,0001,190330000318,2,19-033-0001-00,00018,11,02,19033000031801,01,1,1,55,01,2020,02,0102,019,221,3,03,2020,09,9999,1,03,4
19,033,0001,190330000350,2,19-033-0001-00,00021,11,04,19033000035001,01,1,1,27,09,2017,02,0102,009,402,2,,,,,,,4
19,033,0001,190330000383,2,19-033-0001-00,00022,11,01,19033000038301,01,1,1,19,99,9999,99,9999,999,999,9,,,,,,,4
19,033,0001,190330000407,2,19-033-0001-00,00023,11,01,19033000040701,01,1,1,22,07,2016,05,0501,019,402,3,07,2017,05,0501,3,,4
19,033,0001,190330000408,2,19-033-0001-00,00023,11,01,19033000040801,01,1,3,20,09,2019,05,0501,019,415,3,02,2020,05,0501,1,04,4
19,033,0001,190330000409,2,19-033-0001-00,00023,11,01,19033000040901,01,1,1,25,09,2019,05,0501,019,423,2,,,,,,,4
19,033,0001,190330000430,2,19-033-0001-00,00024,11,01,19033000043001,01,1,1,999,99,9999,99,9999,999,999,9,,,,,,,4
19,033,0001,190330000439,2,19-033-0001-00,00026,11,01,19033000043901,01,1,3,35,04,2015,04,0401,019,415,2,,,,,,,4
19,033,0001,190330000441,2,19-033-0001-00,00026,11,02,19033000044101,01,1,1,55,08,2018,01,0101,019,221,3,03,2020,03,0301,1,04,4
19,033,0001,190330000441,2,19-033-0001-00,00026,11,02,19033000044102,02,1,3,50,08,2018,01,0101,019,221,3,03,2020,03,0301,1,03,4
19,033,0001,190330000510,2,19-033-0001-00,00032,11,01,19033000051001,01,1,1,999,99,9999,99,9999,999,999,9,,,,,,,4
19,033,0001,190330000518,2,19-033-0001-00,00032,11,01,19033000051801,01,1,1,64,03,2020,01,0101,019,221,1,,,,,,,4
19,033,0001,190330000530,2,19-033-0001-00,00032,11,01,19033000053001,01,1,1,58,04,2018,03,0301,019,221,3,06,2018,03,0301,1,01,4
19,033,0001,190330000545,2,19-033-0001-00,00035,11,01,19033000054501,01,1,3,47,11,2019,02,0102,019,221,3,02,2020,03,0301,1,02,4
19,033,0001,190330000548,2,19-033-0001-00,00035,11,01,19033000054801,01,1,1,32,06,2019,02,0102,019,221,3,12,2019,03,0301,1,01,4
19,033,0001,190330000638,2,19-033-0001-00,00039,11,01,19033000063801,01,1,1,21,03,2019,01,0101,019,221,1,,,,,,,4
19,033,0001,190330000652,2,19-033-0001-00,00040,11,02,19033000065201,01,1,1,20,03,2019,01,0101,019,221,3,12,2019,09,0103,1,05,4
19,033,0001,190330000670,2,19-033-0001-00,00041,11,01,19033000067001,01,1,3,31,04,2017,09,9999,019,221,1,,,,,,,4
19,033,0001,190330000758,2,19-033-0001-00,00047,11,01,19033000075801,01,1,1,44,08,2019,02,0102,019,221,3,12,2019,02,0102,1,01,4
19,033,0001,190330000759,2,19-033-0001-00,00047,11,01,19033000075901,01,1,3,57,12,2019,01,0101,019,221,1,,,,,,,4
19,033,0001,190330000779,2,19-033-0001-00,00049,11,02,19033000077901,01,1,3,23,03,2018,02,0102,019,221,3,12,2018,03,0301,1,03,4
